name,label,emotion,chroma_stft_mean,rmse_mean,spec_cent_mean,spec_bw_mean,rolloff_mean,zcr_mean,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12
f05.wav,6,fearful,0.35410705,0.2048516,906.2950519782361,1230.2545176106444,1712.786865234375,0.014652958622685185,-309.21506,135.92244,16.667294,28.625864,19.040031,0.8772179,2.1225858,-22.952604,-16.823915,5.097713,-12.662722,-18.44351,-3.520982,-1.2677879,-5.8340487,-8.398269,3.284177,9.609694,-10.359802,-12.97787,5.017956,0.19432725,-8.620242,-2.212587,-1.7618456,-4.554287,-3.8890686,-5.028375,-2.2123187,-0.6413116,-4.4772797,0.94726604,12.639705,17.97197,20.961063,21.856918,17.339643,11.857658,6.4709697,1.8271261,0.3178226,0.21249054,0.18739012,0.18579747,0.22543515,0.30734017,0.31076983,0.27917895,0.38744414,0.5606616,0.73390496,0.5410491
a15.wav,5,angry,0.3304814,0.21303232,782.0086257158654,1082.4746889400903,1547.39990234375,0.017817744502314815,-286.12204,152.07758,29.103151,11.498854,27.015524,21.033115,-3.5596812,-26.36395,-13.057678,2.974623,-11.959454,-17.599604,-5.888754,-5.2987785,-7.3985586,-1.9693797,2.4501486,2.3722112,-3.1369588,-5.5518537,0.8430897,-0.15892869,-8.535762,-5.163281,1.9806787,-0.018074635,-1.3503059,-0.86070585,-2.6590364,-2.6322591,-4.006119,-6.2776914,-3.5963135,-2.1860607,-4.5625362,-3.9052327,-1.5203499,-0.9309247,-0.22008966,1.7595787,0.32806614,0.33953694,0.38284147,0.35803777,0.29882464,0.3293512,0.3665303,0.3461025,0.31800163,0.31312636,0.2820537,0.3033046
d08.wav,7,disgust,0.49115843,0.095018476,441.76146859538426,903.6208365703416,668.7255859375,0.009044505931712963,-411.10748,148.91553,41.44288,22.237804,33.14099,21.513718,-0.43686435,-15.554109,-6.1435456,8.00482,-1.0508169,-8.302959,1.2511009,2.9027462,-5.2090445,-2.6134145,7.9985614,6.4885354,-4.790157,-4.8083196,2.6468966,1.1680244,-2.277676,-0.72816724,-0.7036991,-0.68527424,1.3662019,1.1857308,0.13302974,-0.71521336,-2.394324,-1.3458151,1.2111369,-0.15357631,-2.5390458,-1.7901255,-1.3626093,-2.7006483,-2.1473043,-0.64063334,0.51146436,0.567985,0.6365162,0.6170634,0.5673458,0.573709,0.481761,0.39242235,0.3459434,0.33982882,0.39049608,0.46936575
f03.wav,6,fearful,0.5163487,0.15109892,571.8439658620784,1072.1725696559909,945.6431995738636,0.011056082589285714,-363.63525,109.14164,20.018475,21.60992,18.93247,7.286608,1.5036429,-16.205486,-7.588635,9.168412,-4.0277724,-10.69937,-0.37312356,3.2907488,-2.254802,-5.7019224,3.7425015,6.074035,-6.788254,-4.2801104,5.5429254,0.72727066,-2.3724422,-0.5076397,-1.0125238,0.65114516,-0.79095906,-3.6867466,-1.1139597,-1.2630842,-2.9638605,1.7924765,6.8177104,8.885223,11.902853,14.054718,13.131598,10.654984,7.7126966,4.625588,0.48242208,0.3948805,0.39918455,0.41715032,0.4401579,0.5240527,0.5737712,0.5267391,0.545388,0.6006245,0.6619987,0.629815
d14.wav,7,disgust,0.47869977,0.10177699,819.016710558132,1133.2921305918192,1559.4624837239583,0.010479962384259259,-376.96042,162.39835,21.152342,13.440373,20.225151,13.779859,5.968149,-18.540945,-8.040525,11.636128,-7.0483727,-11.4148,3.1762304,1.2726474,-1.32407,0.59913635,2.6216953,6.0994487,-0.28871563,-5.156263,2.0541537,1.9827378,-3.3929658,-1.4447913,-1.1453534,-0.96897304,2.855932,1.0903226,-1.1950098,-0.12699233,-2.4814985,-2.4110136,0.81686836,-0.17093277,-1.1299974,-0.60925674,-1.1325372,-0.67785066,-0.336899,-0.8757525,0.5418041,0.5509907,0.55423725,0.5478848,0.54266435,0.58911276,0.4990921,0.39874756,0.3578239,0.37442356,0.3699304,0.41768578
h11.wav,3,happy,0.4377539,0.17461303,685.201369678506,1119.2138713579445,1281.1258951822917,0.011280201099537037,-321.06726,125.77308,26.105146,16.237383,17.856352,7.4801216,-4.131451,-20.117521,-10.7643795,2.8403647,-8.731466,-11.17027,2.1080248,3.3210669,-6.164024,-6.6887813,5.1354823,7.0937634,-3.68875,-2.2027721,5.835452,2.2532904,-2.0960195,-0.6613888,0.07811744,0.64124537,-0.42078176,-3.2347548,-2.2247355,-1.0576763,-3.931158,-4.12085,-0.4746437,-0.26984704,-3.0337985,-1.8741335,3.423093,6.8353157,7.7204037,10.324413,0.2899718,0.3394459,0.42159638,0.48825556,0.44568622,0.43265152,0.5129041,0.57651865,0.60150445,0.5076806,0.35606524,0.28076625
n21.wav,1,nuetral,0.5571848,0.06496376,550.5525857060932,1118.202624710977,997.705078125,0.006270797164351852,-453.88852,135.6306,37.002464,37.322624,48.358326,27.686075,-0.10223936,-18.281515,-5.3211637,9.549193,-2.9067667,-10.490177,-2.2110305,1.0265323,-2.5329676,-1.2263511,8.679939,10.226744,-1.4048896,-1.8563286,6.913452,2.5983243,-4.9100943,-1.8503867,2.6873581,3.9961908,3.6386755,1.2600234,0.20985414,-0.34181353,-2.076681,-0.43146986,2.1078455,0.9966785,0.34310532,1.3865498,1.8066398,1.9561479,2.0421736,2.1441479,0.5886184,0.6158199,0.56566554,0.54137605,0.5389762,0.5119078,0.52119863,0.52294374,0.6194861,0.62634856,0.5282519,0.5056249
a12.wav,5,angry,0.41659546,0.15459675,1079.3039526651048,1185.422055098016,1962.4125162760417,0.01940013744212963,-319.14374,156.40535,15.83487,21.010422,20.992851,3.9428885,0.040521126,-21.590042,-14.707031,5.687522,-6.756976,-10.618336,1.9556779,2.4047263,-2.4115758,-1.940595,6.1926064,10.276954,-0.8582699,-6.021122,3.6969626,3.3294988,-5.5163817,-3.2456665,-0.3870209,-1.6926942,1.5515449,0.7329189,-1.7566772,-0.10333227,-3.6530325,-5.135322,-0.046186384,0.6270161,-0.75754094,-1.0103183,-0.5489555,1.7401651,0.8764659,-0.2004508,0.42063543,0.47184634,0.48895195,0.46717742,0.41446587,0.4799973,0.46541268,0.38867834,0.37074465,0.36824715,0.32186112,0.34112698
sa05.wav,4,sad,0.43987527,0.095729895,805.2271444376664,1200.7516139046934,1452.593994140625,0.010328504774305556,-404.93265,135.95038,21.58886,32.400127,30.281307,16.64943,9.867344,-19.66003,-14.0983925,7.534503,-4.9888887,-10.489947,-1.3516592,0.93227994,-0.12887262,-2.1612227,3.8609,7.6935863,-3.2081833,-4.3353634,4.8935513,2.1197982,-1.4858668,-0.26517427,-4.6096554,-3.4623544,2.250647,-1.1590216,-2.010762,0.61326736,-4.20714,-4.265604,0.86589366,-0.6934534,-2.7592382,-2.3007479,-2.3379507,-1.703128,-1.3247614,-0.307099,0.3383202,0.42742097,0.47570607,0.48453212,0.48262957,0.5696072,0.649225,0.5778339,0.41942456,0.3119187,0.26991892,0.2719667
sa04.wav,4,sad,0.5888822,0.07677402,653.0091174309617,1191.2958951730122,1148.3378092447917,0.006200719762731482,-418.85004,120.87579,25.366566,25.548136,23.471878,11.721173,6.9107847,-16.16835,-15.040075,7.064484,1.5209793,-6.4909687,1.5339946,4.381194,0.78766745,-1.3064052,3.959788,9.212233,1.0471524,-4.103275,3.3937635,3.0155973,-2.6959498,0.46913847,1.4895175,-1.2483925,1.436734,1.7152182,-0.7325186,0.85367316,-0.25543764,-2.2277088,0.88856024,1.2604554,-1.2114888,-0.351055,0.33847502,0.1268708,1.7106878,3.2591395,0.5156206,0.597641,0.61800665,0.5963673,0.6382403,0.7167523,0.7771686,0.69193,0.57464087,0.4792038,0.4170546,0.44396076
sa13.wav,4,sad,0.5118566,0.0915661,814.503185254344,1114.2416824901334,1301.263427734375,0.013084129050925927,-403.18277,120.095894,25.015917,26.609314,24.237667,13.796764,7.135439,-12.516237,-8.159685,3.9380019,-3.2459805,-4.3066916,0.6445089,0.8424561,-1.0157653,-1.07753,5.991855,8.446556,-0.39530033,-3.6082678,3.2172077,5.2427917,0.08961197,-1.5227536,-0.6193454,-0.5531639,0.8538379,-0.377383,-0.8266518,1.554061,-1.6751151,-3.6326215,0.1550601,-0.27159703,-1.9606153,-0.55598885,-0.034468967,0.8443868,2.036002,1.3280792,0.46196574,0.5166521,0.54883206,0.5095757,0.5262658,0.60064,0.6348272,0.5948606,0.5075807,0.44053763,0.40331954,0.39722237
f08.wav,6,fearful,0.41906536,0.12915719,1176.5139427520703,1484.0482993986388,2260.2884928385415,0.013665093315972222,-340.53357,132.81955,13.330669,43.81197,24.266102,0.873108,9.842063,-19.596146,-16.521004,7.719494,-6.2456303,-11.46543,-3.1277516,-0.5668898,-0.86881524,-6.1478934,2.6850982,11.727192,-3.4618704,-9.454326,3.248589,3.4274037,-3.1091092,-1.2076253,-2.5537913,-4.6054873,-0.25683877,-1.7492303,-4.228294,-0.65266716,-2.4869328,-4.4552407,-1.7142138,-2.4500773,-3.3558836,-3.6085417,-3.4321866,1.4063561,5.762048,8.057559,0.25119886,0.33967158,0.44327486,0.45157602,0.39202428,0.4659342,0.58637327,0.6726125,0.5686322,0.38370743,0.25730678,0.21647254
n13.wav,1,nuetral,0.5279178,0.07208717,641.9848488995073,1068.2217887573574,1196.5065696022727,0.007346413352272727,-435.38644,146.48895,38.41704,22.605444,25.118204,17.755669,6.1093006,-10.996695,-4.6800814,6.5113335,-0.8513313,-2.6535878,1.9804697,1.7297391,0.31124508,-0.5856659,4.779742,10.419225,3.4011347,-3.057996,1.7102141,2.4881186,-2.7184546,-1.5492923,1.7060406,2.7364173,4.105118,2.118805,0.39282593,1.4859362,-0.011096531,0.5578626,3.0001514,0.7932874,-0.6255351,0.47678113,0.55018014,0.97156316,1.0667218,1.2016045,0.56993276,0.63431203,0.6033951,0.539624,0.52757627,0.52814513,0.47572634,0.44547448,0.45005217,0.4944978,0.5422553,0.52402204
n02.wav,1,nuetral,0.5093893,0.06210895,555.5465732247775,974.7904971561802,994.8140462239584,0.008190013744212963,-444.29218,180.56825,39.77895,12.860901,34.26801,27.066162,-2.9346364,-21.12941,-4.170038,12.04845,-0.53614414,-8.61009,0.9861282,4.593933,-2.0178893,-2.5485494,6.6606455,7.6351743,-2.6836119,-3.3018286,3.7199283,0.68188435,-4.101653,-0.07404719,4.24721,4.6249204,3.3916898,1.5327592,0.9357164,-0.32003388,-1.7097596,0.9588943,2.9240708,0.9321775,0.048462775,0.45480844,0.084466934,0.14194179,1.0808427,1.8496397,0.5452973,0.5405965,0.5496498,0.47166213,0.45870972,0.59639925,0.5868011,0.45327163,0.40470794,0.4489806,0.5215396,0.53505605
n03.wav,1,nuetral,0.57549804,0.068645574,395.1235937455159,922.829157887233,642.3000961986941,0.0068796641791044775,-468.467,141.53375,44.062702,19.58946,32.350883,24.735394,-1.7227623,-13.630385,1.7892723,10.777654,-0.6884868,-5.735814,-0.019771064,2.4054277,1.1146029,1.2904698,4.7593417,4.796385,-0.05582775,0.47967097,3.1886754,-0.058788016,-2.1920164,0.6417317,3.8387876,5.165257,3.5446987,1.4554452,1.4328762,0.22648746,-1.8480288,-0.88005984,1.1317385,1.0704105,0.0151264705,-0.3333393,0.5358696,1.2164178,0.58785844,0.5985934,0.5763231,0.60360944,0.6630039,0.65329295,0.6167555,0.6496266,0.5877125,0.52071565,0.50618595,0.49855667,0.50906795,0.5211263
sa08.wav,4,sad,0.46493614,0.0977397,764.072647375084,1130.4188794160962,1294.683837890625,0.011207863136574073,-387.58688,113.06641,16.006027,24.209799,31.928177,17.159248,4.232771,-14.455492,-7.8980846,4.953984,-6.9283824,-7.9860954,3.1132421,2.8395853,-0.42828068,-1.8883059,1.7940977,5.7986846,-1.7995107,-4.2734046,4.5821433,3.7826877,-2.3494267,-0.9432603,-0.06886727,-0.8079631,0.7502094,-0.51645035,-1.79976,-0.2049431,-2.0698347,-3.673733,-0.91850114,-1.1427393,-2.827908,-0.64864284,1.0317382,1.096635,2.4069045,4.802996,0.33020148,0.3834701,0.44994938,0.4583036,0.47781938,0.5112489,0.6069761,0.65275294,0.5536626,0.44993708,0.37536108,0.32955134
su07.wav,8,surprised,0.39880735,0.17988707,925.4803710707666,1133.4113128528927,1529.45556640625,0.018950285734953703,-312.9517,143.63277,14.257994,24.251863,21.112257,1.8207628,-1.4533068,-22.942593,-13.028583,8.628974,-8.652062,-12.736536,2.8490937,1.0585848,-5.778927,-4.0119824,3.1112869,1.8207377,-8.097102,-4.1269183,3.8644073,-2.0031304,-5.582129,-1.8674823,-1.031609,-0.90317607,0.21866453,0.40241876,0.4558836,-0.008738129,-0.63780737,0.51319706,1.7854217,0.6929581,-0.09407072,0.9654988,1.5068297,2.0964034,3.0190282,3.478862,0.38505673,0.42039722,0.44475874,0.4580071,0.40090534,0.4207462,0.44075742,0.4188621,0.36830524,0.34586492,0.3550711,0.32695585
f10.wav,6,fearful,0.35457578,0.26767552,565.7091287258319,1031.4274140267596,778.5169236203458,0.01326930269281915,-299.74048,130.9717,28.275843,21.313032,22.1946,12.0772705,-1.8168426,-23.720224,-11.546842,4.058397,-13.311433,-16.819674,-2.7089067,0.6163332,-2.3636088,-4.2471156,3.031445,6.2504153,-5.6241546,-3.9967983,5.9414334,-1.2258046,-5.007555,1.3574142,0.37042493,-2.7365577,-3.2879398,-3.2813916,-1.4821442,-3.0331423,-5.8773,-4.0880947,-2.866637,-5.137718,-6.2297506,-1.6624693,7.175605,13.509732,17.25176,21.632149,0.17657082,0.19067523,0.25134698,0.3647819,0.29039848,0.2654605,0.32960045,0.50622404,0.7137962,0.6415941,0.33600768,0.18845327
n08.wav,1,nuetral,0.5173702,0.069424085,642.2955476982983,1050.829722442108,1251.5177408854167,0.007880316840277778,-435.1019,153.90274,35.09918,24.013721,39.85166,26.5938,-2.1477864,-20.485374,-3.697279,10.895555,-3.1364172,-10.105211,-1.6412185,3.4612734,1.9462355,-0.49618644,3.7633924,6.6624055,0.26100138,-1.2115885,3.1687453,-0.3578366,-5.00018,-1.614514,2.476173,3.8867903,3.823582,1.1202449,-0.077445984,0.56162757,-0.5544548,0.73221093,3.0504541,1.1162162,-0.49951878,-0.19089343,-0.021241399,1.8310714,3.3062322,2.7031147,0.58251834,0.61593896,0.5787107,0.5426068,0.5166784,0.49694175,0.47662255,0.43426776,0.4463855,0.47603077,0.5051229,0.5366183
su13.wav,8,surprised,0.44941884,0.18434645,779.8597637107191,1199.350899816763,1382.31201171875,0.011045102719907407,-323.97708,109.645325,24.329062,26.76709,21.48866,9.026044,4.909557,-14.974891,-13.403526,0.45984742,-8.326115,-12.046287,-4.3977785,-1.5020704,-0.86032486,-2.2215738,-0.12698519,2.2493434,-4.1093016,-4.814136,2.0459478,-0.3619482,-5.257244,-3.442401,-3.0529795,-2.711822,0.21395263,-0.4783619,0.16654332,3.9419997,2.323478,1.4693146,5.5639596,4.471695,0.9523374,3.3438368,7.5032725,9.665737,10.9093895,10.799156,0.4289235,0.3924123,0.36083567,0.38178226,0.3794138,0.41530344,0.49287316,0.59147996,0.6237377,0.4816818,0.4090052,0.43557778
a04.wav,5,angry,0.4462877,0.16792916,1056.4975312899835,1323.1435197886751,1837.6121520996094,0.024370829264322918,-298.6347,123.93985,22.00579,13.159058,14.783544,7.8623214,-0.9281333,-21.256918,-14.658116,2.9962776,-4.968653,-8.594079,-0.7420829,-0.602668,-2.120938,-2.6169672,0.12470325,5.5466294,0.21289556,-4.4898314,3.4237413,3.4423597,-4.3734574,-2.712985,-0.5060927,-1.0004541,2.1369524,-0.0390203,-3.983675,-2.1798422,-2.8989143,-3.5991051,-0.2731932,-0.49305037,-2.239246,-1.7708659,-1.3106734,0.16103075,1.2901814,1.0740389,0.42313862,0.4365107,0.45716324,0.48481408,0.5176591,0.56907946,0.4765755,0.37219882,0.3986195,0.42046037,0.40325722,0.39597568
su01.wav,8,surprised,0.42041224,0.13514087,969.2525222321581,1261.311724268239,1678.692626953125,0.016357421875,-348.40125,131.88905,13.172331,41.068813,31.487658,0.8970066,0.6168055,-18.78445,-12.901067,10.049492,-0.97549057,-11.428449,-6.514802,-0.70265037,-0.5171853,-5.8329277,2.367472,8.966512,-2.9625888,-4.530417,2.539746,-2.112248,-5.708508,-4.433239,-3.4621487,0.80682665,0.92400515,-3.391202,-2.5417097,-2.3442938,-3.984706,-0.8967342,1.1330104,1.52521,3.774677,3.9712887,5.0337057,7.5453286,7.5953426,8.615273,0.32969552,0.3646383,0.4011949,0.40650347,0.3754545,0.39567348,0.4356726,0.4986098,0.54543024,0.52757275,0.43041834,0.334083
d05.wav,7,disgust,0.47891706,0.10494963,623.690453428609,940.2138676678827,1061.407470703125,0.010886863425925927,-396.38614,157.04025,43.58782,18.702217,15.748104,4.569094,-2.7904096,-12.463096,-4.5525527,7.4233828,-4.229467,-10.41923,1.7675964,5.8672376,-1.1294087,-2.328311,6.1257133,9.187729,0.3891846,-3.0537503,2.5173447,2.1356587,-2.738861,-3.4028993,-1.205393,1.9373171,2.8555071,0.4246752,0.74670094,1.4733992,-2.630952,-3.4480762,0.30094936,-0.82241637,-2.924995,-0.4476631,0.2310608,-0.8524703,0.7582061,1.1666268,0.48069516,0.5218237,0.6297955,0.56748974,0.522972,0.5356706,0.4841833,0.39818913,0.38554615,0.40230116,0.39790013,0.42043808
h14.wav,3,happy,0.3457171,0.18722612,847.5566957422228,1144.2786827018792,1579.6000162760417,0.01634611906828704,-298.02676,147.77405,18.419334,21.471792,25.729475,13.537612,2.8488786,-27.249842,-19.850948,5.567288,-7.48408,-14.645327,-2.629571,-1.9197812,-5.5331306,-4.9015765,1.8511307,5.824212,-5.9207134,-11.550677,-0.6569077,0.6310289,-7.5928526,-5.739199,-0.7997875,-2.4084384,-3.0772977,-1.0979006,-0.32719657,0.14791004,-0.36444414,-0.16867511,3.566327,4.9351707,2.4488628,2.976288,5.58028,6.1894526,5.4558706,3.8129978,0.34225583,0.32857874,0.30450073,0.3142918,0.42522377,0.4269338,0.34254533,0.33252758,0.37404886,0.34414458,0.30054665,0.3130075
su06.wav,8,surprised,0.4583896,0.16510363,649.7688501513792,1057.8030306639148,1026.848409262048,0.01429546310240964,-340.3977,116.30784,26.748236,24.330454,21.719265,5.6093707,-1.4158027,-12.9630375,-5.517113,7.044905,-4.7135153,-9.908721,-2.331199,-2.6530545,-4.7375774,-2.7788987,3.1710305,4.798519,-3.168166,-2.7947206,4.014205,1.2429298,-1.1050826,-0.35769,-3.0659256,-1.9452802,0.21983723,-1.360422,-0.47725272,-0.28258932,-2.0936272,-0.21714783,0.84321964,0.040236324,2.540417,4.82023,5.8218937,8.151633,8.746181,8.203082,0.3860332,0.3568478,0.3659326,0.4202244,0.4316525,0.4432436,0.44422784,0.48294356,0.6031897,0.6207231,0.5157469,0.4299102
